,State,Total_Expenses,Sales,Profit,Market,Trade,Product_Type,Inventory,Type,New_Column
3619,Utah,38.0,150.0,68.0,West,19,Herbal Tea,322.0,Decaf,188.0
3620,Utah,37.0,120.0,45.0,West,14,Herbal Tea,316.0,Decaf,157.0
3621,Utah,39.0,135.0,53.0,West,16,Herbal Tea,327.0,Decaf,174.0
3622,Utah,47.0,120.0,25.0,West,15,Herbal Tea,372.0,Decaf,167.0
3623,Utah,45.0,114.0,24.0,West,14,Herbal Tea,366.0,Decaf,159.0
3624,Utah,46.0,119.0,26.0,West,15,Herbal Tea,361.0,Decaf,165.0
3625,Utah,47.0,125.0,28.0,West,16,Herbal Tea,372.0,Decaf,172.0
3626,Utah,48.0,132.0,32.0,West,17,Herbal Tea,397.0,Decaf,180.0
3627,Utah,52.0,156.0,42.0,West,20,Herbal Tea,436.0,Decaf,208.0
3628,Utah,52.0,160.0,44.0,West,21,Herbal Tea,467.0,Decaf,212.0
3629,Utah,52.0,160.0,44.0,West,21,Herbal Tea,460.0,Decaf,212.0
3630,Utah,50.0,139.0,34.0,West,18,Herbal Tea,453.0,Decaf,189.0
3631,Utah,46.0,114.0,23.0,West,14,Herbal Tea,447.0,Decaf,160.0
3632,Utah,46.0,109.0,20.0,West,14,Herbal Tea,452.0,Decaf,155.0
3633,Utah,49.0,134.0,39.0,West,15,Herbal Tea,372.0,Decaf,183.0
3634,Utah,45.0,121.0,36.0,West,14,Herbal Tea,366.0,Decaf,166.0
3635,Utah,46.0,127.0,39.0,West,15,Herbal Tea,361.0,Decaf,173.0
3636,Utah,47.0,133.0,42.0,West,16,Herbal Tea,372.0,Decaf,180.0
3637,Utah,45.0,131.0,44.0,West,17,Herbal Tea,397.0,Decaf,176.0
3638,Utah,48.0,159.0,61.0,West,21,Herbal Tea,467.0,Decaf,207.0
3639,Utah,48.0,159.0,61.0,West,21,Herbal Tea,460.0,Decaf,207.0
3640,Utah,50.0,148.0,50.0,West,18,Herbal Tea,453.0,Decaf,198.0
3641,Utah,46.0,121.0,34.0,West,14,Herbal Tea,447.0,Decaf,167.0
3642,Utah,46.0,116.0,30.0,West,14,Herbal Tea,452.0,Decaf,162.0
3643,Utah,46.0,130.0,42.0,West,15,Herbal Tea,462.0,Decaf,176.0
3644,Utah,51.0,99.0,-40.0,West,27,Herbal Tea,525.0,Decaf,150.0
3645,Utah,49.0,102.0,-31.0,West,26,Herbal Tea,625.0,Decaf,151.0
3646,Utah,51.0,133.0,-11.0,West,28,Herbal Tea,840.0,Decaf,184.0
3647,Utah,53.0,136.0,-15.0,West,30,Herbal Tea,973.0,Decaf,189.0
3648,Utah,58.0,141.0,-33.0,West,35,Herbal Tea,1142.0,Decaf,199.0
3649,Utah,50.0,109.0,-27.0,West,26,Herbal Tea,1698.0,Decaf,159.0
3650,Utah,51.0,160.0,17.0,West,28,Herbal Tea,1898.0,Decaf,211.0
3651,Utah,54.0,111.0,-62.0,West,27,Herbal Tea,525.0,Decaf,165.0
3652,Utah,49.0,109.0,-46.0,West,26,Herbal Tea,625.0,Decaf,158.0
3653,Utah,51.0,142.0,-16.0,West,28,Herbal Tea,840.0,Decaf,193.0
3654,Utah,54.0,140.0,-46.0,West,35,Herbal Tea,1142.0,Decaf,194.0
3655,Utah,56.0,123.0,-67.0,West,32,Herbal Tea,1574.0,Decaf,179.0
3656,Utah,50.0,116.0,-40.0,West,26,Herbal Tea,1698.0,Decaf,166.0
3657,Utah,48.0,130.0,-12.0,West,25,Herbal Tea,1804.0,Decaf,178.0
3658,Utah,51.0,171.0,25.0,West,28,Herbal Tea,1898.0,Decaf,222.0
3659,Utah,63.0,90.0,-10.0,West,34,Tea,261.0,Regular,153.0
3660,Utah,68.0,104.0,-7.0,West,39,Tea,256.0,Regular,172.0
3661,Utah,69.0,107.0,-6.0,West,40,Tea,261.0,Regular,176.0
3662,Utah,69.0,104.0,-8.0,West,39,Tea,282.0,Regular,173.0
3663,Utah,82.0,141.0,0.0,West,53,Tea,338.0,Regular,223.0
3664,Utah,69.0,106.0,-7.0,West,40,Tea,325.0,Regular,175.0
3665,Utah,69.0,106.0,-7.0,West,40,Tea,325.0,Regular,175.0
3666,Utah,73.0,118.0,-4.0,West,44,Tea,335.0,Regular,191.0
3667,Utah,66.0,101.0,-16.0,West,34,Tea,261.0,Regular,167.0
3668,Utah,70.0,114.0,-10.0,West,40,Tea,251.0,Regular,184.0
3669,Utah,69.0,114.0,-9.0,West,40,Tea,261.0,Regular,183.0
3670,Utah,64.0,103.0,-11.0,West,39,Tea,282.0,Regular,167.0
3671,Utah,71.0,124.0,-4.0,West,47,Tea,313.0,Regular,195.0
3672,Utah,80.0,150.0,3.0,West,57,Tea,332.0,Regular,230.0
3673,Utah,70.0,116.0,-9.0,West,41,Tea,320.0,Regular,186.0
3674,Utah,69.0,113.0,-10.0,West,40,Tea,325.0,Regular,182.0
3675,Utah,73.0,126.0,-6.0,West,44,Tea,335.0,Regular,199.0
3676,Utah,38.0,82.0,9.0,West,11,Tea,196.0,Regular,120.0
3677,Utah,38.0,82.0,9.0,West,11,Tea,191.0,Regular,120.0
3678,Utah,39.0,85.0,10.0,West,11,Tea,187.0,Regular,124.0
3679,Utah,40.0,88.0,11.0,West,12,Tea,195.0,Regular,128.0
3680,Utah,39.0,92.0,14.0,West,12,Tea,212.0,Regular,131.0
3681,Utah,42.0,103.0,17.0,West,14,Tea,258.0,Regular,145.0
3682,Utah,41.0,105.0,19.0,West,14,Tea,253.0,Regular,146.0
3683,Utah,39.0,92.0,14.0,West,12,Tea,244.0,Regular,131.0
3684,Utah,38.0,82.0,9.0,West,11,Tea,248.0,Regular,120.0
3685,Utah,36.0,91.0,19.0,West,12,Tea,212.0,Regular,127.0
3686,Utah,38.0,95.0,19.0,West,13,Tea,239.0,Regular,133.0
3687,Utah,38.0,104.0,26.0,West,14,Tea,253.0,Regular,142.0
3688,Utah,40.0,97.0,18.0,West,12,Tea,248.0,Regular,137.0
3689,Utah,39.0,98.0,21.0,West,12,Tea,244.0,Regular,137.0
3690,Utah,38.0,87.0,13.0,West,11,Tea,248.0,Regular,125.0
3691,Utah,39.0,95.0,18.0,West,12,Tea,256.0,Regular,134.0
3692,Utah,24.0,114.0,44.0,West,12,Espresso,777.0,Regular,138.0
3693,Utah,23.0,103.0,38.0,West,11,Espresso,771.0,Regular,126.0
3694,Utah,25.0,118.0,45.0,West,13,Espresso,766.0,Regular,143.0
3695,Utah,24.0,112.0,43.0,West,12,Espresso,777.0,Regular,136.0
3696,Utah,22.0,97.0,36.0,West,10,Espresso,799.0,Regular,119.0
3697,Utah,22.0,89.0,31.0,West,10,Espresso,828.0,Regular,111.0
3698,Utah,20.0,79.0,27.0,West,8,Espresso,837.0,Regular,99.0
3699,Utah,21.0,81.0,27.0,West,9,Espresso,836.0,Regular,102.0
3700,Utah,20.0,77.0,26.0,West,8,Espresso,844.0,Regular,97.0
3701,Utah,25.0,128.0,69.0,West,12,Espresso,777.0,Regular,153.0
3702,Utah,23.0,110.0,56.0,West,11,Espresso,771.0,Regular,133.0
3703,Utah,24.0,119.0,64.0,West,12,Espresso,777.0,Regular,143.0
3704,Utah,20.0,96.0,50.0,West,10,Espresso,799.0,Regular,116.0
3705,Utah,20.0,88.0,43.0,West,10,Espresso,828.0,Regular,108.0
3706,Utah,20.0,95.0,50.0,West,10,Espresso,845.0,Regular,115.0
3707,Utah,19.0,79.0,39.0,West,8,Espresso,841.0,Regular,98.0
3708,Utah,20.0,84.0,40.0,West,8,Espresso,837.0,Regular,104.0
3709,Utah,19.0,84.0,42.0,West,8,Espresso,833.0,Regular,103.0
3710,Utah,21.0,86.0,40.0,West,9,Espresso,836.0,Regular,107.0
3711,Utah,20.0,82.0,39.0,West,8,Espresso,844.0,Regular,102.0
3712,Utah,45.0,170.0,47.0,West,24,Coffee,965.0,Regular,215.0
3713,Utah,36.0,110.0,24.0,West,15,Coffee,1064.0,Regular,146.0
3714,Utah,41.0,136.0,33.0,West,19,Coffee,1059.0,Regular,177.0
3715,Utah,42.0,150.0,39.0,West,21,Coffee,1060.0,Regular,192.0
3716,Utah,47.0,190.0,73.0,West,24,Coffee,965.0,Regular,237.0
3717,Utah,44.0,176.0,68.0,West,23,Coffee,956.0,Regular,220.0
3718,Utah,44.0,178.0,70.0,West,23,Coffee,965.0,Regular,222.0
3719,Utah,37.0,131.0,44.0,West,18,Coffee,1070.0,Regular,168.0
3720,Utah,45.0,124.0,26.0,West,17,Coffee,299.0,Regular,169.0
3721,Utah,43.0,108.0,19.0,West,15,Coffee,367.0,Regular,151.0
3722,Utah,41.0,100.0,16.0,West,14,Coffee,388.0,Regular,141.0
3723,Utah,44.0,114.0,21.0,West,16,Coffee,392.0,Regular,158.0
3724,Utah,45.0,132.0,39.0,West,17,Coffee,299.0,Regular,177.0
3725,Utah,43.0,120.0,33.0,West,15,Coffee,380.0,Regular,163.0
3726,Utah,66.0,190.0,39.0,West,32,Coffee,494.0,Decaf,256.0
3727,Utah,59.0,150.0,24.0,West,25,Coffee,599.0,Decaf,209.0
3728,Utah,64.0,184.0,38.0,West,31,Coffee,601.0,Decaf,248.0
3729,Utah,69.0,213.0,61.0,West,32,Coffee,494.0,Decaf,282.0
3730,Utah,64.0,190.0,50.0,West,30,Coffee,494.0,Decaf,254.0
3731,Utah,57.0,159.0,37.0,West,27,Coffee,606.0,Decaf,216.0
3732,Utah,59.0,163.0,39.0,West,25,Coffee,619.0,Decaf,222.0
3733,Utah,45.0,76.0,-3.0,West,12,Tea,182.0,Regular,121.0
3734,Utah,45.0,76.0,-3.0,West,12,Tea,211.0,Regular,121.0
3735,Utah,44.0,69.0,-12.0,West,11,Tea,169.0,Regular,113.0
3736,Utah,42.0,75.0,-4.0,West,12,Tea,182.0,Regular,117.0
3737,Utah,28.0,112.0,35.0,West,16,Espresso,617.0,Regular,140.0
3738,Utah,28.0,110.0,34.0,West,15,Espresso,611.0,Regular,138.0
3739,Utah,30.0,119.0,37.0,West,17,Espresso,605.0,Regular,149.0
3740,Utah,28.0,106.0,32.0,West,15,Espresso,587.0,Regular,134.0
3741,Utah,37.0,176.0,62.0,West,25,Espresso,581.0,Regular,213.0
3742,Utah,46.0,236.0,87.0,West,33,Espresso,564.0,Regular,282.0
3743,Utah,28.0,117.0,50.0,West,15,Espresso,611.0,Regular,145.0
3744,Utah,26.0,110.0,48.0,West,15,Espresso,593.0,Regular,136.0
3745,Utah,34.0,169.0,83.0,West,22,Espresso,572.0,Regular,203.0
3746,Utah,45.0,246.0,126.0,West,33,Espresso,552.0,Regular,291.0
3747,Utah,21.0,87.0,31.0,West,9,Espresso,894.0,Decaf,108.0
3748,Utah,34.0,93.0,21.0,West,12,Herbal Tea,241.0,Decaf,127.0
3749,Utah,41.0,151.0,49.0,West,19,Herbal Tea,322.0,Decaf,192.0
3750,Utah,38.0,120.0,33.0,West,15,Herbal Tea,310.0,Decaf,158.0
3751,Utah,37.0,113.0,30.0,West,14,Herbal Tea,316.0,Decaf,150.0
3752,Utah,38.0,129.0,50.0,West,15,Herbal Tea,241.0,Decaf,167.0
3753,Utah,37.0,128.0,50.0,West,15,Herbal Tea,315.0,Decaf,165.0
3754,Utah,38.0,128.0,49.0,West,15,Herbal Tea,310.0,Decaf,166.0
3755,Utah,46.0,122.0,28.0,West,15,Herbal Tea,462.0,Decaf,168.0
3756,Utah,48.0,155.0,58.0,West,20,Herbal Tea,436.0,Decaf,203.0
3757,Utah,50.0,106.0,-32.0,West,27,Herbal Tea,715.0,Decaf,156.0
3758,Utah,61.0,169.0,-12.0,West,37,Herbal Tea,1334.0,Decaf,230.0
3759,Utah,60.0,139.0,-41.0,West,37,Herbal Tea,1439.0,Decaf,199.0
3760,Utah,56.0,115.0,-45.0,West,32,Herbal Tea,1574.0,Decaf,171.0
3761,Utah,48.0,122.0,-8.0,West,25,Herbal Tea,1804.0,Decaf,170.0
3762,Utah,50.0,113.0,-47.0,West,27,Herbal Tea,715.0,Decaf,163.0
3763,Utah,49.0,135.0,-21.0,West,30,Herbal Tea,973.0,Decaf,184.0
3764,Utah,57.0,167.0,-17.0,West,37,Herbal Tea,1334.0,Decaf,224.0
3765,Utah,56.0,138.0,-57.0,West,37,Herbal Tea,1439.0,Decaf,194.0
3766,Utah,70.0,107.0,-7.0,West,40,Tea,251.0,Regular,177.0
3767,Utah,76.0,125.0,-3.0,West,47,Tea,313.0,Regular,201.0
3768,Utah,86.0,151.0,2.0,West,57,Tea,332.0,Regular,237.0
3769,Utah,70.0,109.0,-6.0,West,41,Tea,320.0,Regular,179.0
3770,Utah,68.0,111.0,-10.0,West,39,Tea,256.0,Regular,179.0
3771,Utah,76.0,140.0,0.0,West,53,Tea,338.0,Regular,216.0
3772,Utah,69.0,113.0,-10.0,West,40,Tea,325.0,Regular,182.0
3773,Utah,41.0,96.0,14.0,West,13,Tea,239.0,Regular,137.0
3774,Utah,40.0,91.0,12.0,West,12,Tea,248.0,Regular,131.0
3775,Utah,39.0,89.0,12.0,West,12,Tea,256.0,Regular,128.0
3776,Utah,40.0,92.0,14.0,West,11,Tea,196.0,Regular,132.0
3777,Utah,38.0,87.0,13.0,West,11,Tea,191.0,Regular,125.0
3778,Utah,39.0,91.0,15.0,West,11,Tea,187.0,Regular,130.0
3779,Utah,40.0,94.0,16.0,West,12,Tea,195.0,Regular,134.0
3780,Utah,39.0,102.0,23.0,West,14,Tea,258.0,Regular,141.0
3781,Utah,21.0,96.0,36.0,West,10,Espresso,845.0,Regular,117.0
3782,Utah,20.0,80.0,28.0,West,8,Espresso,841.0,Regular,100.0
3783,Utah,19.0,79.0,28.0,West,8,Espresso,833.0,Regular,98.0
3784,Utah,25.0,126.0,67.0,West,13,Espresso,766.0,Regular,151.0
3785,Washington,39.0,130.0,38.0,West,16,Coffee,338.0,Regular,169.0
3786,Washington,41.0,150.0,48.0,West,19,Coffee,325.0,Regular,191.0
3787,Washington,43.0,167.0,56.0,West,21,Coffee,438.0,Regular,210.0
3788,Washington,41.0,145.0,59.0,West,16,Coffee,338.0,Regular,186.0
3789,Washington,46.0,180.0,80.0,West,22,Coffee,340.0,Regular,226.0
3790,Washington,45.0,191.0,91.0,West,25,Coffee,425.0,Regular,236.0
3791,Washington,113.0,220.0,15.0,West,83,Coffee,541.0,Decaf,333.0
3792,Washington,116.0,227.0,16.0,West,86,Coffee,532.0,Decaf,343.0
3793,Washington,115.0,227.0,17.0,West,86,Coffee,554.0,Decaf,342.0
3794,Washington,130.0,264.0,24.0,West,100,Coffee,665.0,Decaf,394.0
3795,Washington,150.0,317.0,34.0,West,120,Coffee,705.0,Decaf,467.0
3796,Washington,116.0,242.0,24.0,West,86,Coffee,532.0,Decaf,358.0
3797,Washington,121.0,262.0,33.0,West,100,Coffee,665.0,Decaf,383.0
3798,Washington,132.0,294.0,43.0,West,112,Coffee,717.0,Decaf,426.0
3799,Washington,114.0,238.0,24.0,West,84,Coffee,692.0,Decaf,352.0
3800,Washington,117.0,245.0,25.0,West,87,Coffee,683.0,Decaf,362.0
3801,Washington,125.0,266.0,30.0,West,95,Coffee,716.0,Decaf,391.0
3802,Washington,87.0,150.0,0.0,West,57,Tea,506.0,Regular,237.0
3803,Washington,69.0,105.0,-8.0,West,39,Tea,617.0,Regular,174.0
3804,Washington,84.0,144.0,0.0,West,54,Tea,606.0,Regular,228.0
3805,Washington,85.0,147.0,1.0,West,55,Tea,613.0,Regular,232.0
3806,Washington,87.0,160.0,0.0,West,57,Tea,521.0,Regular,247.0
3807,Washington,82.0,153.0,3.0,West,58,Tea,551.0,Regular,235.0
3808,Washington,85.0,159.0,3.0,West,56,Tea,612.0,Regular,244.0
3809,Washington,84.0,153.0,0.0,West,54,Tea,606.0,Regular,237.0
3810,Washington,56.0,130.0,16.0,West,22,Espresso,338.0,Regular,186.0
3811,Washington,56.0,133.0,18.0,West,22,Espresso,403.0,Regular,189.0
3812,Washington,56.0,134.0,20.0,West,20,Espresso,312.0,Regular,190.0
3813,Washington,53.0,126.0,18.0,West,20,Espresso,306.0,Regular,179.0
3814,Washington,55.0,135.0,22.0,West,21,Espresso,313.0,Regular,190.0
3815,Washington,54.0,129.0,19.0,West,20,Espresso,391.0,Regular,183.0
3816,Washington,42.0,150.0,39.0,West,21,Espresso,965.0,Decaf,192.0
3817,Washington,43.0,151.0,39.0,West,21,Espresso,965.0,Decaf,194.0
3818,Washington,45.0,170.0,47.0,West,24,Espresso,995.0,Decaf,215.0
3819,Washington,52.0,226.0,71.0,West,31,Espresso,1073.0,Decaf,278.0
3820,Washington,46.0,182.0,53.0,West,25,Espresso,1063.0,Decaf,228.0
3821,Washington,44.0,164.0,45.0,West,23,Espresso,1063.0,Decaf,208.0
3822,Washington,44.0,165.0,59.0,West,22,Espresso,950.0,Decaf,209.0
3823,Washington,43.0,161.0,58.0,West,21,Espresso,965.0,Decaf,204.0
3824,Washington,42.0,168.0,65.0,West,24,Espresso,995.0,Decaf,210.0
3825,Washington,46.0,194.0,79.0,West,25,Espresso,1063.0,Decaf,240.0
3826,Washington,71.0,310.0,115.0,West,40,Herbal Tea,961.0,Decaf,381.0
3827,Washington,74.0,325.0,121.0,West,42,Herbal Tea,945.0,Decaf,399.0
3828,Washington,71.0,309.0,115.0,West,40,Herbal Tea,932.0,Decaf,380.0
3829,Washington,67.0,275.0,98.0,West,36,Herbal Tea,1020.0,Decaf,342.0
3830,Washington,61.0,232.0,79.0,West,30,Herbal Tea,1102.0,Decaf,293.0
3831,Washington,73.0,313.0,115.0,West,41,Herbal Tea,1119.0,Decaf,386.0
3832,Washington,73.0,325.0,122.0,West,42,Herbal Tea,1134.0,Decaf,398.0
3833,Washington,74.0,346.0,180.0,West,42,Herbal Tea,945.0,Decaf,420.0
3834,Washington,70.0,311.0,157.0,West,38,Herbal Tea,962.0,Decaf,381.0
3835,Washington,73.0,346.0,181.0,West,42,Herbal Tea,1134.0,Decaf,419.0
3836,Washington,23.0,99.0,36.0,West,11,Herbal Tea,793.0,Decaf,122.0
3837,Washington,21.0,98.0,50.0,West,11,Herbal Tea,793.0,Decaf,119.0
3838,Washington,43.0,167.0,62.0,West,19,Tea,346.0,Regular,210.0
3839,Washington,42.0,159.0,57.0,West,18,Tea,329.0,Regular,201.0
3840,Washington,43.0,185.0,98.0,West,20,Tea,372.0,Regular,228.0
3841,Washington,34.0,124.0,57.0,West,14,Tea,371.0,Regular,158.0
3842,Washington,40.0,161.0,80.0,West,17,Tea,349.0,Regular,201.0
3843,Washington,40.0,137.0,41.0,West,17,Tea,382.0,Regular,177.0
3844,Washington,35.0,99.0,24.0,West,12,Tea,443.0,Regular,134.0
3845,Washington,34.0,90.0,20.0,West,11,Tea,458.0,Regular,124.0
3846,Washington,37.0,120.0,34.0,West,15,Tea,454.0,Regular,157.0
3847,Washington,43.0,168.0,75.0,West,19,Tea,390.0,Regular,211.0
3848,Washington,39.0,137.0,56.0,West,16,Tea,376.0,Regular,176.0
3849,Washington,38.0,121.0,45.0,West,14,Tea,388.0,Regular,159.0
3850,Washington,33.0,98.0,33.0,West,12,Tea,443.0,Regular,131.0
3851,Washington,32.0,89.0,28.0,West,11,Tea,458.0,Regular,121.0
3852,Washington,37.0,128.0,50.0,West,15,Tea,454.0,Regular,165.0
3853,Washington,26.0,103.0,32.0,West,14,Espresso,605.0,Regular,129.0
3854,Washington,28.0,110.0,34.0,West,15,Espresso,599.0,Regular,138.0
3855,Washington,28.0,110.0,34.0,West,15,Espresso,593.0,Regular,138.0
3856,Washington,29.0,115.0,36.0,West,16,Espresso,587.0,Regular,144.0
3857,Washington,22.0,69.0,17.0,West,9,Espresso,581.0,Regular,91.0
3858,Washington,22.0,76.0,21.0,West,10,Espresso,577.0,Regular,98.0
3859,Washington,19.0,51.0,10.0,West,7,Espresso,573.0,Regular,70.0
3860,Washington,28.0,123.0,55.0,West,15,Espresso,623.0,Regular,151.0
3861,Washington,26.0,109.0,47.0,West,15,Espresso,599.0,Regular,135.0
3862,Washington,27.0,114.0,50.0,West,16,Espresso,587.0,Regular,141.0
3863,Washington,19.0,54.0,15.0,West,7,Espresso,573.0,Regular,73.0
3864,Washington,19.0,60.0,19.0,West,7,Espresso,567.0,Regular,79.0
3865,Washington,46.0,175.0,58.0,West,22,Coffee,373.0,Regular,221.0
3866,Washington,46.0,176.0,58.0,West,23,Coffee,461.0,Regular,222.0
3867,Washington,43.0,173.0,80.0,West,22,Coffee,373.0,Regular,216.0
3868,Washington,46.0,209.0,104.0,West,27,Coffee,463.0,Regular,255.0
3869,Washington,43.0,166.0,74.0,West,20,Coffee,446.0,Regular,209.0
3870,Washington,113.0,221.0,16.0,West,83,Coffee,599.0,Decaf,334.0
3871,Washington,114.0,224.0,16.0,West,85,Coffee,694.0,Decaf,338.0
3872,Washington,113.0,234.0,22.0,West,83,Coffee,541.0,Decaf,347.0
3873,Washington,105.0,219.0,22.0,West,83,Coffee,599.0,Decaf,324.0
3874,Washington,87.0,155.0,3.0,West,58,Tea,513.0,Regular,242.0
3875,Washington,87.0,150.0,0.0,West,57,Tea,521.0,Regular,237.0
3876,Washington,71.0,113.0,-5.0,West,42,Tea,622.0,Regular,184.0
3877,Washington,64.0,104.0,-11.0,West,39,Tea,617.0,Regular,168.0
3878,Washington,53.0,120.0,13.0,West,20,Espresso,312.0,Regular,173.0
3879,Washington,53.0,118.0,12.0,West,20,Espresso,306.0,Regular,171.0
3880,Washington,54.0,120.0,12.0,West,20,Espresso,301.0,Regular,174.0
3881,Washington,55.0,127.0,15.0,West,21,Espresso,313.0,Regular,182.0
3882,Washington,59.0,149.0,23.0,West,25,Espresso,391.0,Regular,208.0
3883,Washington,54.0,126.0,16.0,West,21,Espresso,385.0,Regular,180.0
3884,Washington,47.0,177.0,49.0,West,25,Espresso,1046.0,Decaf,224.0
3885,Washington,47.0,189.0,56.0,West,26,Espresso,1081.0,Decaf,236.0
3886,Washington,46.0,174.0,48.0,West,24,Espresso,1055.0,Decaf,220.0
3887,Washington,45.0,176.0,51.0,West,24,Espresso,1079.0,Decaf,221.0
3888,Washington,70.0,292.0,106.0,West,38,Herbal Tea,962.0,Decaf,362.0
3889,Washington,64.0,258.0,91.0,West,33,Herbal Tea,1130.0,Decaf,322.0
3890,Washington,57.0,230.0,109.0,West,30,Herbal Tea,1102.0,Decaf,287.0
3891,Washington,56.0,223.0,104.0,West,29,Herbal Tea,1139.0,Decaf,279.0
3892,Washington,69.0,308.0,156.0,West,37,Herbal Tea,1166.0,Decaf,377.0
3893,Washington,25.0,118.0,45.0,West,13,Herbal Tea,839.0,Decaf,143.0
3894,Washington,22.0,106.0,55.0,West,12,Herbal Tea,822.0,Decaf,128.0
3895,Washington,24.0,123.0,65.0,West,13,Herbal Tea,834.0,Decaf,147.0
3896,Washington,39.0,133.0,45.0,West,15,Tea,342.0,Regular,172.0
3897,Washington,37.0,126.0,42.0,West,14,Tea,366.0,Regular,163.0
3898,Washington,45.0,201.0,109.0,West,20,Tea,400.0,Regular,246.0
3899,Washington,39.0,142.0,67.0,West,15,Tea,342.0,Regular,181.0
3900,Washington,36.0,114.0,45.0,West,12,Tea,320.0,Regular,150.0
3901,Washington,41.0,150.0,48.0,West,19,Tea,390.0,Regular,191.0
3902,Washington,39.0,129.0,38.0,West,16,Tea,376.0,Regular,168.0
3903,Washington,38.0,114.0,30.0,West,14,Tea,388.0,Regular,152.0
3904,Washington,35.0,113.0,42.0,West,13,Tea,466.0,Regular,148.0
3905,Washington,28.0,112.0,35.0,West,16,Espresso,611.0,Regular,140.0
3906,Washington,19.0,52.0,11.0,West,7,Espresso,570.0,Regular,71.0
3907,Washington,19.0,56.0,13.0,West,7,Espresso,567.0,Regular,75.0
3908,Washington,27.0,117.0,52.0,West,15,Espresso,617.0,Regular,144.0
3909,Washington,43.0,167.0,56.0,West,21,Coffee,445.0,Regular,210.0
3910,Washington,40.0,151.0,65.0,West,18,Coffee,331.0,Regular,191.0
3911,Washington,43.0,178.0,83.0,West,21,Coffee,438.0,Regular,221.0
3912,Washington,46.0,188.0,86.0,West,23,Coffee,461.0,Regular,234.0
3913,Washington,142.0,297.0,31.0,West,112,Coffee,717.0,Decaf,439.0
3914,Washington,114.0,223.0,16.0,West,84,Coffee,692.0,Decaf,337.0
3915,Washington,115.0,242.0,25.0,West,86,Coffee,554.0,Decaf,357.0
3916,Washington,140.0,314.0,47.0,West,120,Coffee,705.0,Decaf,454.0
3917,Washington,97.0,180.0,8.0,West,68,Tea,522.0,Regular,277.0
3918,Washington,78.0,128.0,-3.0,West,48,Tea,597.0,Regular,206.0
3919,Washington,79.0,131.0,-3.0,West,49,Tea,627.0,Regular,210.0
3920,Washington,87.0,160.0,0.0,West,57,Tea,506.0,Regular,247.0
3921,Washington,66.0,112.0,-7.0,West,42,Tea,622.0,Regular,178.0
3922,Washington,54.0,128.0,18.0,West,20,Espresso,301.0,Regular,182.0
3923,Washington,52.0,129.0,22.0,West,22,Espresso,338.0,Regular,181.0
3924,Washington,52.0,132.0,25.0,West,22,Espresso,377.0,Regular,184.0
3925,Washington,52.0,132.0,25.0,West,22,Espresso,403.0,Regular,184.0
3926,Washington,53.0,139.0,28.0,West,23,Espresso,397.0,Regular,192.0
3927,Washington,59.0,159.0,34.0,West,25,Espresso,391.0,Regular,218.0
3928,Washington,44.0,187.0,77.0,West,26,Espresso,1081.0,Decaf,231.0
3929,Washington,46.0,185.0,71.0,West,24,Espresso,1055.0,Decaf,231.0
3930,Washington,45.0,188.0,76.0,West,24,Espresso,1079.0,Decaf,233.0
3931,Washington,60.0,225.0,75.0,West,29,Herbal Tea,1139.0,Decaf,285.0
3932,Washington,71.0,329.0,171.0,West,40,Herbal Tea,932.0,Decaf,400.0
3933,Washington,73.0,334.0,171.0,West,41,Herbal Tea,1119.0,Decaf,407.0
3934,Washington,21.0,85.0,30.0,West,9,Herbal Tea,777.0,Decaf,106.0
3935,Washington,20.0,82.0,29.0,West,9,Herbal Tea,768.0,Decaf,102.0
3936,Washington,24.0,119.0,47.0,West,13,Herbal Tea,834.0,Decaf,143.0
3937,Washington,22.0,95.0,47.0,West,9,Herbal Tea,777.0,Decaf,117.0
3938,Washington,21.0,92.0,45.0,West,9,Herbal Tea,776.0,Decaf,113.0
3939,Washington,23.0,117.0,62.0,West,13,Herbal Tea,839.0,Decaf,140.0
3940,Washington,43.0,180.0,70.0,West,20,Tea,400.0,Regular,223.0
3941,Washington,43.0,174.0,66.0,West,20,Tea,372.0,Regular,217.0
3942,Washington,37.0,125.0,41.0,West,14,Tea,371.0,Regular,162.0
3943,Washington,33.0,103.0,40.0,West,12,Tea,380.0,Regular,136.0
3944,Washington,38.0,110.0,27.0,West,14,Tea,410.0,Regular,148.0
3945,Washington,36.0,113.0,31.0,West,14,Tea,454.0,Regular,149.0
3946,Washington,36.0,113.0,31.0,West,14,Tea,449.0,Regular,149.0
3947,Washington,27.0,110.0,35.0,West,15,Espresso,617.0,Regular,137.0
3948,Washington,22.0,81.0,31.0,West,10,Espresso,577.0,Regular,103.0
3949,Washington,48.0,193.0,66.0,West,25,Coffee,425.0,Regular,241.0
3950,Washington,50.0,211.0,75.0,West,27,Coffee,463.0,Regular,261.0
3951,Washington,43.0,156.0,50.0,West,20,Coffee,446.0,Regular,199.0
3952,Washington,46.0,209.0,105.0,West,27,Coffee,454.0,Regular,255.0
3953,Washington,43.0,178.0,83.0,West,21,Coffee,445.0,Regular,221.0
3954,Washington,117.0,230.0,17.0,West,87,Coffee,683.0,Decaf,347.0
3955,Washington,88.0,154.0,2.0,West,58,Tea,551.0,Regular,242.0
3956,Washington,85.0,149.0,2.0,West,56,Tea,612.0,Regular,234.0
3957,Washington,102.0,201.0,12.0,West,68,Tea,522.0,Regular,303.0
