State,Total Expenses,Product,Sales,Market Size,Profit,Market,Marketing,Product Type,Inventory,Type
Washington,87,Green Tea,160,Small Market,0,West,57,Tea,521,Regular
Washington,82,Green Tea,153,Small Market,3,West,58,Tea,551,Regular
Washington,85,Green Tea,159,Small Market,3,West,56,Tea,612,Regular
Washington,84,Green Tea,153,Small Market,0,West,54,Tea,606,Regular
Washington,56,Caffe Mocha,130,Small Market,16,West,22,Espresso,338,Regular
Washington,56,Caffe Mocha,133,Small Market,18,West,22,Espresso,403,Regular
Washington,56,Caffe Mocha,134,Small Market,20,West,20,Espresso,312,Regular
Washington,53,Caffe Mocha,126,Small Market,18,West,20,Espresso,306,Regular
Washington,55,Caffe Mocha,135,Small Market,22,West,21,Espresso,313,Regular
Washington,54,Caffe Mocha,129,Small Market,19,West,20,Espresso,391,Regular
Washington,42,Decaf Espresso,150,Small Market,39,West,21,Espresso,965,Decaf
Washington,43,Decaf Espresso,151,Small Market,39,West,21,Espresso,965,Decaf
Washington,45,Decaf Espresso,170,Small Market,47,West,24,Espresso,995,Decaf
Washington,52,Decaf Espresso,226,Small Market,71,West,31,Espresso,1073,Decaf
Washington,46,Decaf Espresso,182,Small Market,53,West,25,Espresso,1063,Decaf
Washington,44,Decaf Espresso,164,Small Market,45,West,23,Espresso,1063,Decaf
Washington,44,Decaf Espresso,165,Small Market,59,West,22,Espresso,950,Decaf
Washington,43,Decaf Espresso,161,Small Market,58,West,21,Espresso,965,Decaf
Washington,42,Decaf Espresso,168,Small Market,65,West,24,Espresso,995,Decaf
Washington,46,Decaf Espresso,194,Small Market,79,West,25,Espresso,1063,Decaf
Washington,71,Chamomile,310,Small Market,115,West,40,Herbal Tea,961,Decaf
Washington,74,Chamomile,325,Small Market,121,West,42,Herbal Tea,945,Decaf
Washington,71,Chamomile,309,Small Market,115,West,40,Herbal Tea,932,Decaf
Washington,67,Chamomile,275,Small Market,98,West,36,Herbal Tea,1020,Decaf
Washington,61,Chamomile,232,Small Market,79,West,30,Herbal Tea,1102,Decaf
Washington,73,Chamomile,313,Small Market,115,West,41,Herbal Tea,1119,Decaf
Washington,73,Chamomile,325,Small Market,122,West,42,Herbal Tea,1134,Decaf
Washington,74,Chamomile,346,Small Market,180,West,42,Herbal Tea,945,Decaf
Washington,70,Chamomile,311,Small Market,157,West,38,Herbal Tea,962,Decaf
Washington,73,Chamomile,346,Small Market,181,West,42,Herbal Tea,1134,Decaf
Washington,23,Lemon,99,Small Market,36,West,11,Herbal Tea,793,Decaf
Washington,21,Lemon,98,Small Market,50,West,11,Herbal Tea,793,Decaf
Washington,43,Darjeeling,167,Small Market,62,West,19,Tea,346,Regular
Washington,42,Darjeeling,159,Small Market,57,West,18,Tea,329,Regular
Washington,43,Darjeeling,185,Small Market,98,West,20,Tea,372,Regular
Washington,34,Darjeeling,124,Small Market,57,West,14,Tea,371,Regular
Washington,40,Darjeeling,161,Small Market,80,West,17,Tea,349,Regular
Washington,40,Earl Grey,137,Small Market,41,West,17,Tea,382,Regular
Washington,35,Earl Grey,99,Small Market,24,West,12,Tea,443,Regular
Washington,34,Earl Grey,90,Small Market,20,West,11,Tea,458,Regular
Washington,37,Earl Grey,120,Small Market,34,West,15,Tea,454,Regular
Washington,43,Earl Grey,168,Small Market,75,West,19,Tea,390,Regular
Washington,39,Earl Grey,137,Small Market,56,West,16,Tea,376,Regular
Washington,38,Earl Grey,121,Small Market,45,West,14,Tea,388,Regular
Washington,33,Earl Grey,98,Small Market,33,West,12,Tea,443,Regular
Washington,32,Earl Grey,89,Small Market,28,West,11,Tea,458,Regular
Washington,37,Earl Grey,128,Small Market,50,West,15,Tea,454,Regular
Washington,26,Caffe Latte,103,Small Market,32,West,14,Espresso,605,Regular
Washington,28,Caffe Latte,110,Small Market,34,West,15,Espresso,599,Regular
Washington,28,Caffe Latte,110,Small Market,34,West,15,Espresso,593,Regular
Washington,29,Caffe Latte,115,Small Market,36,West,16,Espresso,587,Regular
Washington,22,Caffe Latte,69,Small Market,17,West,9,Espresso,581,Regular
Washington,22,Caffe Latte,76,Small Market,21,West,10,Espresso,577,Regular
Washington,19,Caffe Latte,51,Small Market,10,West,7,Espresso,573,Regular
Washington,28,Caffe Latte,123,Small Market,55,West,15,Espresso,623,Regular
Washington,26,Caffe Latte,109,Small Market,47,West,15,Espresso,599,Regular
Washington,27,Caffe Latte,114,Small Market,50,West,16,Espresso,587,Regular
Washington,19,Caffe Latte,54,Small Market,15,West,7,Espresso,573,Regular
Washington,19,Caffe Latte,60,Small Market,19,West,7,Espresso,567,Regular
Washington,46,Columbian,175,Small Market,58,West,22,Coffee,373,Regular
Washington,46,Columbian,176,Small Market,58,West,23,Coffee,461,Regular
Washington,43,Columbian,173,Small Market,80,West,22,Coffee,373,Regular
Washington,46,Columbian,209,Small Market,104,West,27,Coffee,463,Regular
Washington,43,Columbian,166,Small Market,74,West,20,Coffee,446,Regular
Washington,113,Decaf Irish Cream,221,Small Market,16,West,83,Coffee,599,Decaf
Washington,114,Decaf Irish Cream,224,Small Market,16,West,85,Coffee,694,Decaf
Washington,113,Decaf Irish Cream,234,Small Market,22,West,83,Coffee,541,Decaf
Washington,105,Decaf Irish Cream,219,Small Market,22,West,83,Coffee,599,Decaf
Washington,87,Green Tea,155,Small Market,3,West,58,Tea,513,Regular
Washington,87,Green Tea,150,Small Market,0,West,57,Tea,521,Regular
Washington,71,Green Tea,113,Small Market,-5,West,42,Tea,622,Regular
Washington,64,Green Tea,104,Small Market,-11,West,39,Tea,617,Regular
Washington,53,Caffe Mocha,120,Small Market,13,West,20,Espresso,312,Regular
Washington,53,Caffe Mocha,118,Small Market,12,West,20,Espresso,306,Regular
Washington,54,Caffe Mocha,120,Small Market,12,West,20,Espresso,301,Regular
Washington,55,Caffe Mocha,127,Small Market,15,West,21,Espresso,313,Regular
Washington,59,Caffe Mocha,149,Small Market,23,West,25,Espresso,391,Regular
Washington,54,Caffe Mocha,126,Small Market,16,West,21,Espresso,385,Regular
Washington,47,Decaf Espresso,177,Small Market,49,West,25,Espresso,1046,Decaf
Washington,47,Decaf Espresso,189,Small Market,56,West,26,Espresso,1081,Decaf
Washington,46,Decaf Espresso,174,Small Market,48,West,24,Espresso,1055,Decaf
Washington,45,Decaf Espresso,176,Small Market,51,West,24,Espresso,1079,Decaf
Washington,70,Chamomile,292,Small Market,106,West,38,Herbal Tea,962,Decaf
Washington,64,Chamomile,258,Small Market,91,West,33,Herbal Tea,1130,Decaf
Washington,57,Chamomile,230,Small Market,109,West,30,Herbal Tea,1102,Decaf
Washington,56,Chamomile,223,Small Market,104,West,29,Herbal Tea,1139,Decaf
Washington,69,Chamomile,308,Small Market,156,West,37,Herbal Tea,1166,Decaf
Washington,25,Lemon,118,Small Market,45,West,13,Herbal Tea,839,Decaf
Washington,22,Lemon,106,Small Market,55,West,12,Herbal Tea,822,Decaf
Washington,24,Lemon,123,Small Market,65,West,13,Herbal Tea,834,Decaf
Washington,39,Darjeeling,133,Small Market,45,West,15,Tea,342,Regular
Washington,37,Darjeeling,126,Small Market,42,West,14,Tea,366,Regular
Washington,45,Darjeeling,201,Small Market,109,West,20,Tea,400,Regular
Washington,39,Darjeeling,142,Small Market,67,West,15,Tea,342,Regular
Washington,36,Darjeeling,114,Small Market,45,West,12,Tea,320,Regular
Washington,41,Earl Grey,150,Small Market,48,West,19,Tea,390,Regular
Washington,39,Earl Grey,129,Small Market,38,West,16,Tea,376,Regular
Washington,38,Earl Grey,114,Small Market,30,West,14,Tea,388,Regular
Washington,35,Earl Grey,113,Small Market,42,West,13,Tea,466,Regular
Washington,28,Caffe Latte,112,Small Market,35,West,16,Espresso,611,Regular
Washington,19,Caffe Latte,52,Small Market,11,West,7,Espresso,570,Regular
Washington,19,Caffe Latte,56,Small Market,13,West,7,Espresso,567,Regular
Washington,27,Caffe Latte,117,Small Market,52,West,15,Espresso,617,Regular
Washington,43,Columbian,167,Small Market,56,West,21,Coffee,445,Regular
Washington,40,Columbian,151,Small Market,65,West,18,Coffee,331,Regular
Washington,43,Columbian,178,Small Market,83,West,21,Coffee,438,Regular
Washington,46,Columbian,188,Small Market,86,West,23,Coffee,461,Regular
Washington,142,Decaf Irish Cream,297,Small Market,31,West,112,Coffee,717,Decaf
Washington,114,Decaf Irish Cream,223,Small Market,16,West,84,Coffee,692,Decaf
Washington,115,Decaf Irish Cream,242,Small Market,25,West,86,Coffee,554,Decaf
Washington,140,Decaf Irish Cream,314,Small Market,47,West,120,Coffee,705,Decaf
Washington,97,Green Tea,180,Small Market,8,West,68,Tea,522,Regular
Washington,78,Green Tea,128,Small Market,-3,West,48,Tea,597,Regular
Washington,79,Green Tea,131,Small Market,-3,West,49,Tea,627,Regular
Washington,87,Green Tea,160,Small Market,0,West,57,Tea,506,Regular
Washington,66,Green Tea,112,Small Market,-7,West,42,Tea,622,Regular
Washington,54,Caffe Mocha,128,Small Market,18,West,20,Espresso,301,Regular
Washington,52,Caffe Mocha,129,Small Market,22,West,22,Espresso,338,Regular
Washington,52,Caffe Mocha,132,Small Market,25,West,22,Espresso,377,Regular
Washington,52,Caffe Mocha,132,Small Market,25,West,22,Espresso,403,Regular
Washington,53,Caffe Mocha,139,Small Market,28,West,23,Espresso,397,Regular
Washington,59,Caffe Mocha,159,Small Market,34,West,25,Espresso,391,Regular
Washington,44,Decaf Espresso,187,Small Market,77,West,26,Espresso,1081,Decaf
Washington,46,Decaf Espresso,185,Small Market,71,West,24,Espresso,1055,Decaf
Washington,45,Decaf Espresso,188,Small Market,76,West,24,Espresso,1079,Decaf
Washington,60,Chamomile,225,Small Market,75,West,29,Herbal Tea,1139,Decaf
Washington,71,Chamomile,329,Small Market,171,West,40,Herbal Tea,932,Decaf
Washington,73,Chamomile,334,Small Market,171,West,41,Herbal Tea,1119,Decaf
Washington,21,Lemon,85,Small Market,30,West,9,Herbal Tea,777,Decaf
Washington,20,Lemon,82,Small Market,29,West,9,Herbal Tea,768,Decaf
Washington,24,Lemon,119,Small Market,47,West,13,Herbal Tea,834,Decaf
Washington,22,Lemon,95,Small Market,47,West,9,Herbal Tea,777,Decaf
Washington,21,Lemon,92,Small Market,45,West,9,Herbal Tea,776,Decaf
Washington,23,Lemon,117,Small Market,62,West,13,Herbal Tea,839,Decaf
Washington,43,Darjeeling,180,Small Market,70,West,20,Tea,400,Regular
Washington,43,Darjeeling,174,Small Market,66,West,20,Tea,372,Regular
Washington,37,Darjeeling,125,Small Market,41,West,14,Tea,371,Regular
Washington,33,Darjeeling,103,Small Market,40,West,12,Tea,380,Regular
Washington,38,Earl Grey,110,Small Market,27,West,14,Tea,410,Regular
Washington,36,Earl Grey,113,Small Market,31,West,14,Tea,454,Regular
Washington,36,Earl Grey,113,Small Market,31,West,14,Tea,449,Regular
Washington,27,Caffe Latte,110,Small Market,35,West,15,Espresso,617,Regular
Washington,22,Caffe Latte,81,Small Market,31,West,10,Espresso,577,Regular
Washington,48,Columbian,193,Small Market,66,West,25,Coffee,425,Regular
Washington,50,Columbian,211,Small Market,75,West,27,Coffee,463,Regular
Washington,43,Columbian,156,Small Market,50,West,20,Coffee,446,Regular
Washington,46,Columbian,209,Small Market,105,West,27,Coffee,454,Regular
Washington,43,Columbian,178,Small Market,83,West,21,Coffee,445,Regular
Washington,117,Decaf Irish Cream,230,Small Market,17,West,87,Coffee,683,Decaf
Washington,88,Green Tea,154,Small Market,2,West,58,Tea,551,Regular
Washington,85,Green Tea,149,Small Market,2,West,56,Tea,612,Regular
Washington,102,Green Tea,201,Small Market,12,West,68,Tea,522,Regular
Washington,87,Green Tea,165,Small Market,4,West,58,Tea,513,Regular
Washington,56,Caffe Mocha,133,Small Market,18,West,22,Espresso,377,Regular
Washington,57,Caffe Mocha,140,Small Market,20,West,23,Espresso,397,Regular
Washington,54,Caffe Mocha,121,Small Market,13,West,20,Espresso,391,Regular
Washington,54,Caffe Mocha,134,Small Market,24,West,21,Espresso,385,Regular
Washington,44,Decaf Espresso,155,Small Market,40,West,22,Espresso,950,Decaf
Washington,44,Decaf Espresso,168,Small Market,61,West,21,Espresso,965,Decaf
Washington,43,Decaf Espresso,164,Small Market,61,West,21,Espresso,957,Decaf
Washington,44,Decaf Espresso,175,Small Market,68,West,25,Espresso,1046,Decaf
Washington,48,Decaf Espresso,224,Small Market,98,West,31,Espresso,1073,Decaf
Washington,44,Decaf Espresso,175,Small Market,67,West,23,Espresso,1063,Decaf
Washington,60,Chamomile,225,Small Market,75,West,29,Herbal Tea,1148,Decaf
Washington,56,Chamomile,223,Small Market,104,West,29,Herbal Tea,1148,Decaf
Washington,24,Lemon,119,Small Market,47,West,13,Herbal Tea,829,Decaf
Washington,25,Lemon,120,Small Market,46,West,13,Herbal Tea,845,Decaf
Washington,20,Lemon,98,Small Market,51,West,11,Herbal Tea,843,Decaf
Washington,24,Lemon,127,Small Market,70,West,13,Herbal Tea,834,Decaf
Washington,25,Lemon,128,Small Market,68,West,13,Herbal Tea,845,Decaf
Washington,40,Darjeeling,151,Small Market,54,West,17,Tea,349,Regular
Washington,39,Darjeeling,141,Small Market,49,West,16,Tea,321,Regular
Washington,43,Darjeeling,178,Small Market,92,West,19,Tea,346,Regular
Washington,35,Darjeeling,129,Small Market,61,West,14,Tea,351,Regular
Washington,34,Darjeeling,125,Small Market,58,West,14,Tea,366,Regular
Washington,42,Darjeeling,169,Small Market,85,West,18,Tea,329,Regular
Washington,40,Earl Grey,146,Small Market,61,West,17,Tea,382,Regular
Washington,35,Earl Grey,109,Small Market,37,West,14,Tea,410,Regular
Washington,27,Caffe Latte,110,Small Market,35,West,15,Espresso,623,Regular
Washington,28,Caffe Latte,119,Small Market,52,West,16,Espresso,611,Regular
Washington,26,Caffe Latte,110,Small Market,47,West,14,Espresso,605,Regular
Washington,20,Caffe Latte,68,Small Market,23,West,9,Espresso,581,Regular
Washington,19,Caffe Latte,55,Small Market,16,West,7,Espresso,570,Regular
Washington,40,Columbian,142,Small Market,44,West,18,Coffee,331,Regular
Washington,46,Columbian,169,Small Market,54,West,22,Coffee,340,Regular
Washington,49,Columbian,211,Small Market,76,West,27,Coffee,454,Regular
Washington,41,Columbian,160,Small Market,71,West,19,Coffee,325,Regular
Washington,102,Decaf Irish Cream,190,Small Market,9,West,72,Coffee,551,Decaf
Washington,125,Decaf Irish Cream,250,Small Market,20,West,95,Coffee,716,Decaf
Washington,107,Decaf Irish Cream,213,Small Market,14,West,72,Coffee,551,Decaf
Washington,114,Decaf Irish Cream,239,Small Market,24,West,85,Coffee,694,Decaf
Washington,73,Green Tea,127,Small Market,-4,West,48,Tea,597,Regular
Washington,85,Green Tea,157,Small Market,1,West,55,Tea,613,Regular
Washington,79,Green Tea,140,Small Market,-4,West,49,Tea,627,Regular
Washington,57,Caffe Mocha,145,Small Market,23,West,24,Espresso,403,Regular
Washington,57,Caffe Mocha,155,Small Market,34,West,24,Espresso,403,Regular
Washington,43,Decaf Espresso,154,Small Market,41,West,21,Espresso,957,Decaf
Washington,69,Chamomile,289,Small Market,105,West,37,Herbal Tea,1166,Decaf
Washington,75,Chamomile,347,Small Market,179,West,40,Herbal Tea,961,Decaf
Washington,62,Chamomile,273,Small Market,135,West,36,Herbal Tea,1020,Decaf
Washington,64,Chamomile,275,Small Market,135,West,33,Herbal Tea,1130,Decaf
Washington,22,Lemon,94,Small Market,34,West,10,Herbal Tea,772,Decaf
Washington,21,Lemon,86,Small Market,30,West,9,Herbal Tea,776,Decaf
Washington,24,Lemon,107,Small Market,40,West,12,Herbal Tea,822,Decaf
Washington,22,Lemon,99,Small Market,37,West,11,Herbal Tea,843,Decaf
Washington,24,Lemon,115,Small Market,44,West,13,Herbal Tea,834,Decaf
Washington,22,Lemon,100,Small Market,50,West,10,Herbal Tea,772,Decaf
Washington,20,Lemon,87,Small Market,43,West,9,Herbal Tea,768,Decaf
Washington,24,Lemon,127,Small Market,70,West,13,Herbal Tea,829,Decaf
Washington,38,Darjeeling,130,Small Market,44,West,14,Tea,351,Regular
Washington,36,Darjeeling,104,Small Market,29,West,12,Tea,380,Regular
Washington,36,Darjeeling,107,Small Market,30,West,12,Tea,320,Regular
Washington,39,Darjeeling,150,Small Market,73,West,16,Tea,321,Regular
Washington,34,Earl Grey,90,Small Market,20,West,11,Tea,462,Regular
Washington,35,Earl Grey,106,Small Market,28,West,13,Tea,466,Regular
Washington,32,Earl Grey,89,Small Market,28,West,11,Tea,462,Regular
Washington,36,Earl Grey,120,Small Market,46,West,14,Tea,454,Regular
Washington,36,Earl Grey,120,Small Market,46,West,14,Tea,449,Regular
Washington,26,Caffe Latte,109,Small Market,47,West,15,Espresso,593,Regular
Wisconsin,53,Amaretto,120,Small Market,13,Central,20,Coffee,312,Regular
Wisconsin,53,Amaretto,118,Small Market,12,Central,20,Coffee,306,Regular
Wisconsin,53,Amaretto,120,Small Market,13,Central,20,Coffee,301,Regular
Wisconsin,55,Amaretto,130,Small Market,17,Central,22,Coffee,338,Regular
Wisconsin,53,Amaretto,121,Small Market,14,Central,20,Coffee,391,Regular
Wisconsin,53,Amaretto,128,Small Market,19,Central,20,Coffee,301,Regular
Wisconsin,52,Amaretto,132,Small Market,25,Central,22,Coffee,403,Regular
Wisconsin,53,Amaretto,129,Small Market,21,Central,20,Coffee,391,Regular
Wisconsin,102,Columbian,190,Small Market,9,Central,72,Coffee,551,Regular
Wisconsin,115,Columbian,227,Small Market,17,Central,86,Coffee,532,Regular
Wisconsin,112,Columbian,221,Small Market,17,Central,83,Coffee,599,Regular
Wisconsin,141,Columbian,297,Small Market,32,Central,112,Coffee,717,Regular
Wisconsin,114,Columbian,224,Small Market,16,Central,85,Coffee,694,Regular
Wisconsin,104,Columbian,219,Small Market,23,Central,83,Coffee,599,Regular
Wisconsin,121,Columbian,262,Small Market,33,Central,100,Coffee,665,Regular
Wisconsin,125,Columbian,266,Small Market,30,Central,95,Coffee,716,Regular
Wisconsin,56,Decaf Irish Cream,199,Small Market,58,Central,28,Coffee,555,Decaf
Wisconsin,52,Decaf Irish Cream,180,Small Market,51,Central,25,Coffee,557,Decaf
Wisconsin,53,Decaf Irish Cream,192,Small Market,74,Central,25,Coffee,423,Decaf
Wisconsin,54,Decaf Irish Cream,208,Small Market,86,Central,27,Coffee,433,Decaf
Wisconsin,54,Decaf Irish Cream,210,Small Market,87,Central,30,Coffee,533,Decaf
Wisconsin,55,Decaf Irish Cream,225,Small Market,98,Central,32,Coffee,575,Decaf
Wisconsin,46,Caffe Mocha,177,Small Market,50,Central,25,Espresso,1046,Regular
Wisconsin,45,Caffe Mocha,168,Small Market,59,Central,21,Espresso,965,Regular
Wisconsin,42,Caffe Mocha,164,Small Market,62,Central,21,Espresso,957,Regular
Wisconsin,46,Caffe Mocha,185,Small Market,71,Central,24,Espresso,1055,Regular
Wisconsin,46,Caffe Mocha,188,Small Market,74,Central,24,Espresso,1079,Regular
Wisconsin,28,Decaf Espresso,110,Small Market,34,Central,15,Espresso,623,Decaf
Wisconsin,27,Decaf Espresso,110,Small Market,35,Central,15,Espresso,599,Decaf
Wisconsin,28,Decaf Espresso,110,Small Market,34,Central,15,Espresso,593,Decaf
Wisconsin,21,Decaf Espresso,69,Small Market,18,Central,9,Espresso,581,Decaf
Wisconsin,19,Decaf Espresso,56,Small Market,13,Central,7,Espresso,567,Decaf
Wisconsin,29,Decaf Espresso,119,Small Market,50,Central,16,Espresso,611,Decaf
Wisconsin,20,Decaf Espresso,68,Small Market,25,Central,9,Espresso,581,Decaf
Wisconsin,19,Decaf Espresso,54,Small Market,15,Central,7,Espresso,573,Decaf
Wisconsin,42,Chamomile,167,Small Market,63,Central,19,Herbal Tea,346,Decaf
Wisconsin,38,Chamomile,133,Small Market,46,Central,15,Herbal Tea,342,Decaf
Wisconsin,33,Chamomile,103,Small Market,40,Central,12,Herbal Tea,380,Decaf
Wisconsin,41,Chamomile,161,Small Market,79,Central,17,Herbal Tea,349,Decaf
Wisconsin,40,Chamomile,150,Small Market,71,Central,16,Herbal Tea,321,Decaf
Wisconsin,25,Lemon,115,Small Market,43,Central,13,Herbal Tea,772,Decaf
Wisconsin,26,Lemon,130,Small Market,51,Central,14,Herbal Tea,803,Decaf
Wisconsin,27,Lemon,144,Small Market,58,Central,16,Herbal Tea,870,Decaf
Wisconsin,28,Lemon,154,Small Market,63,Central,17,Herbal Tea,864,Decaf
Wisconsin,25,Lemon,118,Small Market,45,Central,13,Herbal Tea,851,Decaf
Wisconsin,20,Lemon,78,Small Market,27,Central,8,Herbal Tea,856,Decaf
Wisconsin,25,Lemon,129,Small Market,70,Central,13,Herbal Tea,779,Decaf
Wisconsin,24,Lemon,129,Small Market,70,Central,14,Herbal Tea,803,Decaf
Wisconsin,25,Lemon,143,Small Market,80,Central,16,Herbal Tea,870,Decaf
Wisconsin,26,Lemon,153,Small Market,87,Central,17,Herbal Tea,864,Decaf
Wisconsin,25,Lemon,126,Small Market,67,Central,13,Herbal Tea,851,Decaf
Wisconsin,37,Darjeeling,114,Small Market,31,Central,14,Tea,388,Regular
Wisconsin,37,Darjeeling,113,Small Market,30,Central,14,Tea,449,Regular
Wisconsin,38,Darjeeling,120,Small Market,33,Central,15,Tea,454,Regular
Wisconsin,35,Darjeeling,106,Small Market,28,Central,13,Tea,466,Regular
Wisconsin,37,Darjeeling,121,Small Market,46,Central,14,Tea,388,Regular
Wisconsin,33,Darjeeling,98,Small Market,33,Central,12,Tea,443,Regular
Wisconsin,31,Darjeeling,89,Small Market,29,Central,11,Tea,462,Regular
Wisconsin,37,Darjeeling,120,Small Market,45,Central,14,Tea,449,Regular
